date,title,score,url
2019/3/6 02:00,Apple MacBook Pro Is $200 Off At Amazon ,0.017339031,https://www.forbes.com/sites/forbes-finds/2019/03/05/apple-macbook-pro-is-200-off-at-amazon/
2019/3/6 08:11,Apple Quietly Fixes Embarrassing MacBook Problem ,-0.005338065,https://www.forbes.com/sites/ewanspence/2019/03/05/apple-macbook-pro-flexgate-problem-design-defect-warranty-repair/
2019/3/6 08:30,iOS 12.2 Public Beta 4 Brings Fresh New Changes To Apple News And Apple TV ,0.023979703,https://www.forbes.com/sites/anthonykarcz/2019/03/05/ios-12-2-public-beta-4-brings-fresh-new-changes-to-apple-news-and-apple-tv/
2019/3/6 08:50,Every iPhone Will Benefit From Leaked Apple Battery Changes ,0.203259698,https://www.forbes.com/sites/gordonkelly/2019/03/05/apple-iphone-xs-max-xr-upgrade-iphone-battery-2019/
2019/3/7 01:00,Apple Watch Takes 45 Percent Price Cut Today ,0.349003081,https://www.forbes.com/sites/forbes-finds/2019/03/06/apple-watch-takes-45-percent-price-cut-today/
2019/3/7 08:07,New iPhone Price Cut Is Another Alarming Warning Sign ,0.459888434,https://www.forbes.com/sites/ewanspence/2019/03/06/apple-iphone-xs-xs-max-price-cut-sales-failure-warning/
2019/3/8 08:51,Apple Leak Details Surprising iPhone 11 Display Upgrades ,0.295722596,https://www.forbes.com/sites/gordonkelly/2019/03/07/apple-new-iphone-xs-max-upgrade-iphone-xr-price-design-changes/
2019/3/8 18:30,"Week In Wearables: AirPods Release Date Rumor, Samsung Galaxy Buds Reviewed, Fitbit's New Releases ",0.008841866,https://www.forbes.com/sites/davidphelan/2019/03/08/week-in-wearables-airpods-release-date-rumor-samsung-galaxy-buds-reviewed-fitbits-new-releases/
2019/3/9 02:00,"Apple AR Glasses To Launch Late 2019 Or 2020, Analyst Says ",0.020349631,https://www.forbes.com/sites/davidphelan/2019/03/08/apple-ar-glasses-to-launch-late-2019-or-2020-analyst-says/
2019/3/9 02:12,"Why Apple Got Spared As Elizabeth Warren Targets Amazon, Facebook, Google For Breakup ",0.026922073,https://www.forbes.com/sites/johnkoetsier/2019/03/08/why-apple-got-spared-as-elizabeth-warren-targets-amazon-facebook-google-for-breakup/
2019/3/9 04:29,Apple Wants To Do It All (And Screw All Its Vendors) ,0.220421544,https://www.forbes.com/sites/tiriasresearch/2019/03/08/apple-wants-to-do-it-all/
2019/3/9 07:35,"Android Circuit: Galaxy Note 10 Challenges S10, Xiaomi Redmi 7 Leaks, Apple vs Google Play Music ",0.12304441,https://www.forbes.com/sites/ewanspence/2019/03/08/android-news-galaxy-note10-s10-s10e-comparison-speed-leak-rumor-oneplus7-redmi7/
2019/3/9 07:49,"Apple Loop: New iPhone 11 Leaks, Latest AirPods 2 Details, Prototype iPhones For Sale ",0.276783018,https://www.forbes.com/sites/ewanspence/2019/03/08/apple-news-iphone-11-leak-rumor-feature-5g-battery-repair-prototype-airpods2/
2019/3/11 00:35,2019 iPad Mini 5: How It Will Likely Stack Up Against The iPad Pro ,0.061914318,https://www.forbes.com/sites/brookecrothers/2019/03/10/look-ahead-ipad-mini-5-vs-ipad-pro/
2019/3/11 09:00,Apple's iPhone 5G Problems Set To Continue Into 2020 ,-0.087355689,https://www.forbes.com/sites/gordonkelly/2019/03/10/apple-iphone-11-xs-max-upgrade-5g-data-modem-upgrade-iphone-xr/
2019/3/11 21:30,HP's New Spectre Consumer Notebook Vs. More Expensive Business Model ,0.214600708,https://www.forbes.com/sites/larrymagid/2019/03/11/hps-new-spectre-consumer-notebook-similar-to-more-expensive-business-version/
2019/3/12 14:00,Apple Confirms Big March 25 Event: It's Showtime. TV And News Services Expected. ,0.063477135,https://www.forbes.com/sites/davidphelan/2019/03/12/apple-confirms-big-march-25-event-its-showtime-tv-and-news-services-expected/
2019/3/12 20:30,iOS 12.2 Public Beta 5 Released As Apple Preps For March 25 Keynote ,0.053818279,https://www.forbes.com/sites/anthonykarcz/2019/03/12/ios-12-2-public-beta-5-released-as-apple-preps-for-march-25-keynote/
2019/3/12 23:19,The Apple Watch 3 Is Only $199 Today ,0.14240195,https://www.forbes.com/sites/forbes-finds/2019/03/12/the-apple-watch-3-is-only-199-today/
2019/3/13 02:04,Apple TV Lands Taika Waititi 'Time Bandits' Series Adaptation ,0.006655921,https://www.forbes.com/sites/jeffewing/2019/03/12/apple-tv-lands-taika-waititi-time-bandits-series-adaptation/
2019/3/13 20:19,Spotify Files Complaint In Europe About Apple's 'Unfair' Fees ,8.04E-06,https://www.forbes.com/sites/emmawoollacott/2019/03/13/spotify-files-complaint-in-europe-about-apples-unfair-fees/
2019/3/14 01:00,Here's Your Chance To Save Almost $80 On The Newest iPad! ,0.041554318,https://www.forbes.com/sites/forbes-finds/2019/03/13/heres-your-chance-to-save-almost-80-on-the-newest-ipad/
2019/3/14 04:33,"Spotify Celebrates First Anniversary In South Africa After Coming ""Home"" ",0.011627554,https://www.forbes.com/sites/tobyshapshak/2019/03/13/spotify-celebrates-first-anniversary-in-south-africa/
2019/3/14 08:30,Apple iOS 12.2 Release Has Great Secret Features ,0.355257023,https://www.forbes.com/sites/gordonkelly/2019/03/13/apple-ios-12-2-upgrade-iphone-xs-max-iphone-xr-ipad/
2019/3/14 09:41,Chinese iPhone Demand Highlight Apple's Broken Strategy ,0.019798252,https://www.forbes.com/sites/ewanspence/2019/03/13/apple-iphone-xr-iphone-xs-sales-china-fall-demand-problem/
2019/3/15 06:41,How Memes Help And Hurt Brands: Maximizing The Upside And Minimizing The Downside ,0.052967099,https://www.forbes.com/sites/michellegreenwald/2019/03/14/how-memes-are-helping-and-hurting-brands-maximizing-the-upside-and-minimize-the-downside/
2019/3/15 08:40,Apple's Entry-Level iPhone Cancellation Makes Little Sense ,0.437250616,https://www.forbes.com/sites/gordonkelly/2019/03/14/apple-iphone-cancellation-iphone-upgrade-price-cost/
2019/3/15 21:15,Apple's Retail Fumble: A Lesson For All CEOs ,0.149616608,https://www.forbes.com/sites/gregpetro/2019/03/15/apples-retail-fumble-a-lesson-for-all-ceos/
2019/3/15 23:30,"Week In Wearables: AirPods Very Close, Garmin's Premium Smartwatch, Fitbit Inspire HR Review ",0.102879048,https://www.forbes.com/sites/davidphelan/2019/03/15/week-in-wearables-airpods-very-close-garmins-premium-smartwatch-fitbit-inspire-hr-review/
2019/3/16 01:29,Best Daily Deal: Save $30 on the Apple TrackPad ,0.08956565,https://www.forbes.com/sites/forbes-finds/2019/03/15/best-daily-deal-save-30-on-the-apple-trackpad/
2019/3/16 08:08,"Apple Loop: New iPhone 11 Problem, Apple Confirms Ambitious Launches, Expensive AirPods' Hidden Cost ",0.351310499,https://www.forbes.com/sites/ewanspence/2019/03/15/apple-news-iphone-11-leak-rumor-china-fail-ipad-mini-airpods-battery-wwdc-confirmed/
2019/3/17 07:00,Apple AirPods Vs. Samsung Galaxy Buds: Which Wireless In-Ears Should You Buy? ,1.416272801,https://www.forbes.com/sites/davidphelan/2019/03/16/apple-airpods-vs-samsung-galaxy-buds-which-wireless-in-ears-should-you-buy/
2019/3/17 23:00,"Spotify Rails Against Apple's 'App Tax,' But Could It Be A Cover For A Price Increase? ",0.018000335,https://www.forbes.com/sites/bobbyowsinski/2019/03/17/spotify-app-store/
2019/3/18 08:20,Apple's iPhone 11 Looks Like One Ugly Smartphone ,0.811446889,https://www.forbes.com/sites/gordonkelly/2019/03/17/apple-iphone-11-upgrade-new-iphone-xs-max-xr-design/
2019/3/18 20:25,Apple Is A Bit Closer To A Killer Use Case For Wearables ,0.023443576,https://www.forbes.com/sites/richardwindsoreurope/2019/03/18/apple-is-a-bit-closer-to-a-killer-use-case-for-wearables/
2019/3/18 21:19,"Apple Reveals Stunning iPad Air, iPad mini With Apple Pencil Support ",0.475502005,https://www.forbes.com/sites/davidphelan/2019/03/18/apple-reveals-new-ipad-air-ipad-mini-both-with-pencil-support-but-no-airpods-2-yet/
2019/3/18 21:37,Apple Announces Two New iPads In A Very Refreshing Way ,0.127173359,https://www.forbes.com/sites/curtissilver/2019/03/18/apple-ipad-mini-air-new/
2019/3/19 00:17,"Apple Heart Study: What Stanford Medicine Learned From 400,000 Apple Watch Owners ",0.013448305,https://www.forbes.com/sites/johnkoetsier/2019/03/18/apple-heart-study-what-stanford-medicine-learned-from-400000-apple-watch-owners/
2019/3/19 08:14,New iPhone Fights Steve Jobs' Surprising Mistake ,0.04352289,https://www.forbes.com/sites/ewanspence/2019/03/18/apple-iphone-xr-iphone-xs-sales-chain-india-services-success-failure-steve-jobs/
2019/3/19 23:10,"Eduardo Saverin's Untold Story, Apple's New Strategy, Rewriting Hollywood: Your Daily Dozen Briefing ",0.001493455,https://www.forbes.com/sites/dailydozen/2019/03/19/eduardo-saverins-untold-story-apples-new-strategy-rewriting-hollywood-your-daily-dozen-briefing/
2019/3/20 02:34,"Netflix Says No To Apple, Cannes And Subscription ""Taxes"" ",0.020257841,https://www.forbes.com/sites/dbloom/2019/03/19/apple-netflix-reed-hastings-streaming-video-cannes-subscriptions/
2019/3/20 04:07,Varsity Blues:  How Universities Can Protect Themselves In The Wake Of The Admissions Scandal ,0.004490234,https://www.forbes.com/sites/paulrosen/2019/03/19/varsity-blues-how-universities-can-protect-themselves-in-the-wake-of-the-admissions-scandal/
2019/3/20 07:30,Apple Patent Details Creepy iPhone Face ID Improvements ,0.528010273,https://www.forbes.com/sites/gordonkelly/2019/03/19/apple-iphone-xs-max-xr-upgrade-new-iphone-face-id/
2019/3/20 19:20,"Apple AirPower Charging Mat Here Within Days, New Leak Suggests ",0.044514738,https://www.forbes.com/sites/davidphelan/2019/03/20/new-leak-suggests-airpower-charging-mat-is-just-days-away/
2019/3/20 22:41,"Johnson & Johnson Plans Virtual Clinical Trial, Builds On Apple Heart Study Results ",0.031001213,https://www.forbes.com/sites/greglicholai/2019/03/20/johnson-johnson-plans-virtual-trial-builds-on-apple-heart-study/
2019/3/20 23:42,AirPods 2.0 Are A Massive Disappointment: Apple Innovation Slows To A Crawl ,0.119403162,https://www.forbes.com/sites/johnkoetsier/2019/03/20/airpods-2-0-are-a-massive-disappointment-apple-innovation-slows-to-a-crawl/
2019/3/21 05:50,"New 2nd-Gen AirPods Launched: Hands-Free Siri, Wireless Charging: Here's All You Need To Know ",0.329869555,https://www.forbes.com/sites/davidphelan/2019/03/20/apple-announces-new-airpods-2-with-cool-updated-features-release-date-cost/
2019/3/21 20:33,Apple And Goldman Sachs Are Launching A New Credit Card. Here Is What We Know ,0.118133824,https://www.forbes.com/sites/camilomaldonado/2019/03/21/apple-goldman-new-credit-card/
2019/3/21 20:58,"Apple's Streaming TV Services Will Never Usurp Netflix, Hulu ",0.0064424,https://www.forbes.com/sites/curtissilver/2019/03/21/apples-streaming-tv-services-will-never-usurp-netflix-hulu/
2019/3/21 22:00,Why The Most Underrated CEO in Business Is the Real Winner ,0.30662264,https://www.forbes.com/sites/laurarittenhouse/2019/03/21/how-the-most-underrated-ceo-became-a-winner/
2019/3/22 02:21,Apple TV App To Get A Second Life With Video Subscription Service ,0.063052695,https://www.forbes.com/sites/dawnchmielewski/2019/03/21/apple-tv-app-to-get-a-second-life-with-video-subscription-service/
2019/3/22 07:16,"Consulting Their Creator: 5 Customer Service Principles That Power Luxury Hotels, Lexus And Apple ",0.041195241,https://www.forbes.com/sites/micahsolomon/2019/03/21/from-their-creator-5-customer-service-principles-that-power-luxury-hotels-lexus-and-apple/
2019/3/22 08:20,Apple Accidentally Reveals New AirPower iPhone Wireless Charger ,0.770564091,https://www.forbes.com/sites/gordonkelly/2019/03/21/apple-iphone-airpower-upgrade-iphone-xs-max-xr-wireless-charging/
2019/3/22 21:10,"Week In Wearables: New AirPods Launch, AirPower Image Leaks, Baselworld 2019, Huawei Watch Leaks ",0.007824429,https://www.forbes.com/sites/davidphelan/2019/03/22/week-in-wearables-new-airpods-launch-airpower-image-leaks-baselworld-2019-huawei-watch-leaks/
2019/3/23 02:28,Does Anybody Really Want What Apple's (Probably) Offering? ,0.007623449,https://www.forbes.com/sites/alanwolk/2019/03/22/does-anybody-really-want-what-apples-probably-offering/
2019/3/23 03:08,This Week In Credit Card News: How Apple's Card Could Disrupt Things; Mobile Wallets Not Being Used ,0.022987579,https://www.forbes.com/sites/billhardekopf/2019/03/22/this-week-in-credit-card-news-how-apples-card-could-disrupt-things/
2019/3/23 05:58,Huawei Casts Apple From The Fold In China ,0.029519049,https://www.forbes.com/sites/jonmarkman/2019/03/22/huawei-casts-apple-from-the-fold-in-china/
2019/3/23 07:41,"Apple Loop: New iPhone Leaks, AirPods' Boring Update, Radical iPhone Prototype Revealed ",0.317647275,https://www.forbes.com/sites/ewanspence/2019/03/22/apple-news-iphone-11-leak-rumor-face-id-airpods-ipad-air-ipad-mini-prototype-pictures/
2019/3/23 14:59,"How Did Huawei Defeat the U.S. But Lose To Apple, All On The Same Day? ",0.441435014,https://www.forbes.com/sites/zakdoffman/2019/03/23/how-did-huawei-defeat-the-u-s-but-lose-to-apple-all-on-the-same-day/
2019/3/23 22:00,"Solo In NYC: 47 Awesome Things To See, Do, Eat, And Drink ",0.155257417,https://www.forbes.com/sites/fathom/2019/03/23/tips-for-traveling-alone-in-nyc/
2019/3/24 09:00,Apple AirPods 2 Vs AirPods: What's The Difference? ,17.64785795,https://www.forbes.com/sites/gordonkelly/2019/03/23/apple-airpods-2-vs-airpods-whats-the-difference/
2019/3/24 19:00,Apple Drops The Price On Several Expensive Mac Upgrades...And Other Small Business Tech News This Week ,0.047809237,https://www.forbes.com/sites/quickerbettertech/2019/03/24/apple-drops-the-price-on-several-expensive-mac-upgrades-and-other-small-business-tech-news-this-week/
2019/3/24 22:50,The Most Innovative Companies of 2019 According to BCG ,0.495882083,https://www.forbes.com/sites/louiscolumbus/2019/03/24/the-most-innovative-companies-of-2019-according-to-bcg/
2019/3/25 02:56,Apple's iPhone 11 Can Beat Samsung With Three Features ,0.579661482,https://www.forbes.com/sites/jaymcgregor/2019/03/24/apples-iphone-11-can-beat-samsung-with-three-features/
2019/3/25 08:50,New iPhone Leak Details Apple's Crowd Pleasing Battery Improvements ,0.108788157,https://www.forbes.com/sites/gordonkelly/2019/03/24/apple-iphone-11-battery-life-iphone-xs-max-xr-upgrade/
2019/3/25 18:00,I Wrote This While Standing In The Apple Store At 2pm On A Sunday ,0.027983333,https://www.forbes.com/sites/curtissilver/2019/03/25/i-wrote-this-while-standing-in-the-apple-store-at-2pm-on-a-sunday/
2019/3/25 22:15,What To Expect From Apple's 'It's Show Time' Event: New Hardware Tipped? ,0.036975051,https://www.forbes.com/sites/davidphelan/2019/03/25/is-new-hardware-one-more-thing-at-its-show-time-cupertino-keynote/
2019/3/25 23:29,"Once-Hot Startup At Center Of Fraud Allegations Changes Its Strategy?nd Its Name
 ",0.001416553,https://www.forbes.com/sites/nathanvardi/2019/03/25/once-hot-startup-at-center-of-investment-fraud-allegations-moves-to-enforce-it-patents/
2019/3/26 00:45,Apple Continues To Brand Its Users With White Earphones ,0.064508163,https://www.forbes.com/sites/theodorecasey/2019/03/25/apple-continues-to-brand-its-users-with-white-earphones/
2019/3/26 01:57,Apple TV Channels Will Be The Most Revolutionary TV Streaming Service In History ,0.351652234,https://www.forbes.com/sites/curtissilver/2019/03/25/apple-tv-channels-will-be-the-most-revolutionary-tv-streaming-service-in-history/
2019/3/26 02:08,"'Apple Arcade' Is Apple's Gaming Subscription Service, But What's The Price? ",0.002035204,https://www.forbes.com/sites/davidthier/2019/03/25/apple-arcade-is-apples-gaming-subscription-service-but-whats-the-price/
2019/3/26 02:15,Apple Just Released New Details About The Apple Card With Goldman Sachs ,0.51554659,https://www.forbes.com/sites/camilomaldonado/2019/03/25/apple-just-released-new-details-about-the-apple-card-with-goldman-sachs/
2019/3/26 03:32,The Apple Credit Card Is A Game Changer ,1.86311383,https://www.forbes.com/sites/robertberger/2019/03/25/the-apple-credit-card-is-a-game-changer/
2019/3/26 03:40,How Apple's Event Reveals The Strategic Flaw In Its Thinking ,0.343495735,https://www.forbes.com/sites/howardhyu/2019/03/25/how-apples-event-reveals-the-strategic-flaw-in-its-thinking/
2019/3/26 03:48,Apple Releases iOS 12.2: Details About The Important Update You Should Know ,0.303156817,https://www.forbes.com/sites/amitchowdhry/2019/03/25/ios-12-2-features-release-download/
2019/3/26 04:13,Oprah's New Apple Book Club Deal Is Part Of A Bigger Book Club Boom ,0.03011987,https://www.forbes.com/sites/adamrowe1/2019/03/25/oprahs-new-apple-book-club-deal-is-part-of-a-bigger-book-club-boom/
2019/3/26 04:36,Can Apple Take On Visa And Amex With Its New Credit Card Service Apple Card? ,0.057382006,https://www.forbes.com/sites/annatobin/2019/03/25/can-apple-take-on-visa-and-amex-with-its-new-credit-card-service-apple-card/
2019/3/26 06:10,What Apple's Credit Card Means For Fintech ,0.530350686,https://www.forbes.com/sites/madhvimavadiya/2019/03/25/what-apple-credit-card-means-for-fintech/
2019/3/26 06:38,Apple Brings Out Oprah to Tout Apple+ Streaming TV But Leaves Viewers Guessing  ,0.039648113,https://www.forbes.com/sites/dawnchmielewski/2019/03/25/apple-brings-out-oprah-to-tout-apple-streaming-tv-but-leaves-viewers-guessing/
2019/3/26 17:00,Apple Announces Apple TV+: Will It Succeed In A Crowded Streaming Market? ,0.013758791,https://www.forbes.com/sites/nelsongranados/2019/03/26/apple-announces-apple-tv-will-it-succeed-in-a-crowded-streaming-market/
2019/3/26 18:16,Who Are The Winners And Losers From Apple's Announcement? ,0.089458577,https://www.forbes.com/sites/paularmstrongtech/2019/03/26/who-are-the-winners-and-losers-from-apples-announcement/
2019/3/26 18:43,The ITC May Still Issue An iPhone Ban In The US ,0.02713448,https://www.forbes.com/sites/tiriasresearch/2019/03/26/the-itc-may-still-issue-an-iphone-ban-in-the-us/
2019/3/26 18:55,Apple Reinvents The Credit Card ,0.145454919,https://www.forbes.com/sites/enriquedans/2019/03/26/apple-reinvents-the-credit-card/
2019/3/26 19:21,"Apple's Bold Plans, A Unicorn's Stylish Debut, Winning the Powerball: Your Daily Dozen Briefing
 ",0.006863769,https://www.forbes.com/sites/dailydozen/2019/03/26/apples-bold-plans-a-unicorns-stylish-debut-winning-the-powerball-your-daily-dozen-briefing/
2019/3/26 19:32,"Sell Apple On Its Overpriced, Underwhelming Services ",0.00991253,https://www.forbes.com/sites/petercohan/2019/03/26/sell-apple-on-its-overpriced-underwhelming-services/
2019/3/26 20:29,Here's The Real Reason Apple Claims To Care About Your Privacy ,0.026294587,https://www.forbes.com/sites/kateoflahertyuk/2019/03/26/heres-the-real-reason-apple-claims-to-care-about-your-privacy/
2019/3/26 21:23,Which Streaming TV Service Is Best Streaming TV Service For You? ,0.122234547,https://www.forbes.com/sites/curtissilver/2019/03/26/which-streaming-tv-service-is-best-streaming-tv-service-for-you/
2019/3/26 21:30,Huawei P30 Pro Hands-On: 10x Optical Zoom Beats Apple's And Samsung's Top Offerings ,0.071842099,https://www.forbes.com/sites/bensin/2019/03/26/huawei-p30-pro-hands-on-10x-optical-zoom-beats-apples-and-samsungs-top-offerings/
2019/3/26 21:56,Apple TV+ Has An Image Problem ,0.044185918,https://www.forbes.com/sites/johnarcher/2019/03/26/apple-tv-has-an-image-problem/
2019/3/26 22:16,Apple Services - A Broadside Of 4 Industries ,0.005898984,https://www.forbes.com/sites/dantedisparte/2019/03/26/apple-services-a-broadside-of-4-industries/
2019/3/26 22:29,Here Are All 30 Games Confirmed For Apple Arcade ,0.04436372,https://www.forbes.com/sites/davidthier/2019/03/26/here-are-all-28-games-confirmed-for-apple-arcade/
2019/3/26 22:33,Does Apple Have A Shot At Success In The Credit Card Market? ,0.02060975,https://www.forbes.com/sites/greatspeculations/2019/03/26/does-apple-have-a-shot-at-success-in-the-credit-card-market/
2019/3/26 23:04,Why Apple's Shift From Hardware To Hollywood Is Critical -- And Four Reasons It Will Likely Succeed ,0.072555118,https://www.forbes.com/sites/allenadamson/2019/03/26/why-apples-shift-from-hardware-to-hollywood-is-critical-and-4-reasons-it-will-likely-succeed/
2019/3/27 01:20,"Apple Card Fails To Impress Wall Street, Investors ",0.045977501,https://www.forbes.com/sites/donnafuscaldo/2019/03/26/apple-card-fails-to-impress-wall-street-investors/
2019/3/27 02:57,Apple's Announcement Gives Us Three Indicators Of New Worlds We Need To Ask Ourselves About ,0.047310739,https://www.forbes.com/sites/forbesinsights/2019/03/26/apples-announcement-gives-us-3-indicators-of-new-worlds-we-need-to-ask-ourselves-about/
2019/3/27 03:15,How To Trade Apple After Its Latest Announcements ,0.003955625,https://www.forbes.com/sites/investor/2019/03/26/how-to-trade-apple-after-its-latest-announcements/
2019/3/27 06:13,"If QE Boosted Amazon and Apple, Will QT Bring Them Back Down? ",0.006238953,https://www.forbes.com/sites/georgeschultze/2019/03/26/if-qe-boosted-amazon-and-apple-will-qt-bring-them-back-down/
2019/3/27 08:50,Apple iOS 12.2 Release: Should You Upgrade? ,1.891561296,https://www.forbes.com/sites/gordonkelly/2019/03/26/apple-ios-12-2-release-should-you-upgrade/
2019/3/27 08:50,Apple Deliberately Leaks Radical iPhone Upgrade [Updated] ,0.906222932,https://www.forbes.com/sites/gordonkelly/2019/03/26/apple-airpower-iphone-xs-max-xr-upgrade/
2019/3/27 16:30,Apple TV Celebrates Great Storytellers With Insights That Apply To All Communicators ,0.021151681,https://www.forbes.com/sites/carminegallo/2019/03/27/apple-tv-celebrates-great-storytellers-with-insights-that-apply-to-all-communicators/
2019/3/27 18:16,Why Apple Card Can't Compete With Bitcoin ,0.005901608,https://www.forbes.com/sites/ktorpey/2019/03/27/why-apple-card-cant-compete-with-bitcoin/
2019/3/27 19:38,"As Apple Trumpets New Enticements, Fresh Caution About Phone-Life Balance ",0.003784749,https://www.forbes.com/sites/roddwagner/2019/03/27/as-apple-trumpets-new-enticements-fresh-caution-about-phone-life-balance/
2019/3/28 01:10,Millions Are Being Lost To Apple Pay Fraud?ill Apple Card Come To The Rescue? ,-0.03488732,https://www.forbes.com/sites/thomasbrewster/2019/03/27/millions-are-being-lost-to-apple-pay-fraudwill-apple-card-come-to-the-rescue/
2019/3/28 03:21,It Could Take 18 Years To Save Up For A Home In New York City ,6.14E-05,https://www.forbes.com/sites/heathersenison/2019/03/27/why-it-could-take-18-years-to-save-for-a-home-in-new-york-city/
2019/3/28 03:36,Apple Boosts Its Place In The Smart Home With A New Services Strategy ,0.047540767,https://www.forbes.com/sites/moorinsights/2019/03/27/apple-boosts-its-place-in-the-smart-home-with-a-new-services-strategy/
2019/3/28 06:46,Apple Is All Out Of Ideas ,-0.055227942,https://www.forbes.com/sites/billybambrough/2019/03/27/apple-is-all-out-of-ideas/
2019/3/28 08:19,Apple Apologises For MacBook Pro Keyboard Problems ,0.212690095,https://www.forbes.com/sites/ewanspence/2019/03/27/apple-macbook-pro-butterfly-keyboard-serious-problem-confirmed/
2019/3/28 08:29,Six Months With The Apple Watch Series 4: Is It Worth Upgrading? ,1.231697685,https://www.forbes.com/sites/bradmoon/2019/03/27/six-months-with-the-apple-watch-series-4-is-it-worth-upgrading/
2019/3/28 18:52,Apple Watch Heart Rate Features Now Live In 19 More Countries ,0.264534459,https://www.forbes.com/sites/davidphelan/2019/03/28/apple-watch-series-4-ecg-ekg-feature-goes-live-in-19-more-countries-including-u-k-how-to-use-it/
2019/3/28 22:06,He Sold His Business To Steve Jobs For $275 Million And Learned One Critical Lesson About Success ,0.180507662,https://www.forbes.com/sites/alejandrocremades/2019/03/28/he-sold-his-business-to-steve-jobs-for-275-million-and-learned-one-critical-lesson-about-success/
2019/3/29 07:50,Apple Schematics Leak Details New iPhone Design ,0.933113117,https://www.forbes.com/sites/gordonkelly/2019/03/28/apple-iphone-new-design-iphone-xs-max-xr-upgrade/
2019/3/29 08:00,"iOS 12.3 Public Beta 1 Packs New Apple TV App, Apple Card Teaser ",0.021817062,https://www.forbes.com/sites/anthonykarcz/2019/03/28/ios-12-3-public-beta-1-packs-new-apple-tv-app-apple-card-teaser/
2019/3/30 02:03,"As Apple Illustrates, The Future Belongs To The Aggregators ",0.025247548,https://www.forbes.com/sites/alanwolk/2019/03/29/the-future-belongs-to-the-aggregators/
2019/3/30 03:04,This Week In Credit Card News: Venmo Users Beware; Is The New Apple Credit Card A Good One? ,0.222470875,https://www.forbes.com/sites/billhardekopf/2019/03/29/this-week-in-credit-card-news-venmo-users-beware-is-the-new-apple-credit-card-a-good-one/
2019/3/30 03:19,This Indicator Preceded The Last 7 Recessions And It's Flashing One Now ,0.004134811,https://www.forbes.com/sites/raulelizalde/2019/03/29/this-indicator-preceded-the-last-7-recessions-and-its-flashing-one-now/
2019/3/30 05:03,Apple Confirms Embarrassing AirPower Cancellation ,-0.000754692,https://www.forbes.com/sites/ewanspence/2019/03/29/apple-airpower-failure-mistake-tim-cook-embarrassing-cancellation/
2019/3/30 05:07,Apple Cancels AirPower Charging Mat: This Is No April Fool's Joke ,0.024288033,https://www.forbes.com/sites/davidphelan/2019/03/29/apple-cancels-airpower-charging-mat-this-is-not-an-april-fools-joke-why-was-it-canceled/
2019/3/30 08:13,"Apple Loop: New iPhone Design Leaks, Boring AirPods 2 Reviewed, Apple Confirms MacBook Problems ",0.31975502,https://www.forbes.com/sites/ewanspence/2019/03/29/apple-news-iphone-11-leak-rumor-airpods2-review-macbook-pro-butterfly-keyboard-problems/
2019/3/30 22:20,Apple's Cash Could Crush Netflix ,0.037923316,https://www.forbes.com/sites/panosmourdoukoutas/2019/03/30/apples-cash-could-crush-netflix/
2019/3/31 07:50,"Forget AirPods 2, Apple Accidentally Leaks Upgraded Rival ",2.495496867,https://www.forbes.com/sites/gordonkelly/2019/03/30/apple-airpods-2-upgrade-beats-powerbeats-pro-wireless-headphones/
2019/3/31 21:07,Apple iPhone Camera Sinks To New Depths ,0.054839871,https://www.forbes.com/sites/paulmonckton/2019/03/31/apple-iphone-camera-underwater-patent/
2019/4/1 07:00,New iPhone Leak Corroborates Apple's Ugly Design ,0.727069785,https://www.forbes.com/sites/gordonkelly/2019/03/31/apple-iphone-11-leak-iphone-xs-max-xr-upgrade/
2019/4/1 20:44,"Apple Loses Power, Schultz's Presidential Bid, The Mets' Profit Problems: Your Daily Dozen Briefing ",0.000175965,https://www.forbes.com/sites/dailydozen/2019/04/01/apple-loses-power-schultzs-presidential-bid-the-mets-profit-problems-your-daily-dozen-briefing/
2019/4/2 03:50,Who Is A 'Similarly Situated' Employee In An Employment Discrimination Case? ,0.008536394,https://www.forbes.com/sites/ericbachman/2019/04/01/who-is-a-similarly-situated-employee-in-an-employment-discrimination-case/
2019/4/2 07:43,New iPhone Discounts Are Not Apple's Answer ,0.050118814,https://www.forbes.com/sites/ewanspence/2019/04/01/new-apple-iphone-xr-xs-xs-max-price-discount-special-offer/
2019/4/3 05:00,AirPods 2 Upgrades May Include Better Water Resistance ,0.076591878,https://www.forbes.com/sites/davidphelan/2019/04/02/airpods-2-upgrades-may-include-better-water-resistance-teardown-secrets-revealed/
2019/4/3 07:01,An Ancient Secret Hiding Inside Your iPad ,0.085547388,https://www.forbes.com/sites/ewanspence/2019/04/02/new-apple-ipad-mini-5-battery-memory-hidden-secret-specs/
2019/4/3 07:20,Apple Report Details New 5.42-inch iPhone ,0.470318965,https://www.forbes.com/sites/gordonkelly/2019/04/02/apple-iphone-se2-new-iphone-xs-max-xr-upgrade/
2019/4/4 01:00,Apple Launches In-Ear Headphones To Top AirPods 2: Beats Powerbeats Pro ,0.04470518,https://www.forbes.com/sites/davidphelan/2019/04/03/apple-launches-high-performance-wireless-headphones-to-top-airpods-2-beats-powerbeats-pro/
2019/4/4 07:32,iPhone Battery Will Finally Match The Competition ,0.198449742,https://www.forbes.com/sites/ewanspence/2019/04/03/new-iphone-11-leak-rumor-apple-battery-wireless-reverse-charging/
